circRNA	pig-liver-young-1	pig-liver-old1	pig-testis-5	cow-liver-K001	cow-testis-adult2	cow-testis-neonat1	cow-liver-K006	pig-testis-54	cow-liver-B004	cow-liver-K013	pig-testis-31	cow-liver-B028	cow-liver-K018	pig-liver-old2	cow-testis-neonat3	cow-liver-B005	cow-liver-B022	cow-liver-K024	cow-liver-B008	cow-liver-K011	cow-testis-adult1	pig-liver-young-2	cow-liver-B027	cow-testis-neonat2	cow-testis-adult3
17:71385904-71393247:+	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18
17:7138936-7234802:+	0	0	0	0	15	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	10
17:7224068-7234802:+	0	0	0	0	21	32	0	0	0	0	0	0	0	0	8	0	0	0	0	0	7	0	0	8	0
17:72297238-72297701:+	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
17:7232009-7234802:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
17:7325739-7346061:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:7325739-7391497:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
17:7373850-7391497:+	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:7471789-7524847:+	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18:12938354-12943802:-	0	0	0	0	0	0	0	0	0	7	0	6	0	0	0	0	8	0	0	8	0	0	0	0	0
18:15708289-15712413:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
18:15899757-15920794:+	0	0	0	13	0	20	8	0	21	10	0	8	17	0	16	27	21	16	18	6	6	0	10	7	0
18:15899757-15942680:+	0	0	0	0	18	48	0	0	10	0	0	0	0	0	25	13	9	12	0	0	0	0	14	12	12
18:15899757-15987969:+	0	0	0	0	6	11	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	6	0
18:16683804-16698597:+	0	0	0	0	0	0	0	0	0	10	0	13	18	0	0	7	0	0	0	0	0	0	9	0	0
18:16683804-16707348:+	0	0	0	8	12	9	12	0	17	38	0	23	55	0	9	19	17	18	14	24	8	0	22	0	0
18:16707206-16726407:+	0	0	0	8	6	7	11	0	7	6	0	22	6	0	0	11	10	17	9	17	0	0	10	0	0
18:16717347-16726407:+	0	0	0	0	33	0	6	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	19
18:19137683-19142182:+	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	12
18:21647963-21649583:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0	11	0
18:24221176-24231419:+	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
18:24237547-24239576:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10	0
18:25185338-25198805:-	0	0	0	0	12	27	9	0	8	0	0	7	6	0	24	0	7	0	0	6	9	0	8	18	9
18:2707743-2723007:-	0	0	0	11	14	27	14	0	8	6	0	27	0	0	27	10	11	9	0	8	13	0	16	24	0
18:2720303-2723007:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	7	0	0
18:34948059-34955533:+	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	30
18:35169392-35176882:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9	0	0
18:35549221-35552259:+	0	0	0	0	8	21	0	0	0	0	0	0	0	0	15	0	0	0	0	0	6	0	0	7	0
18:35549221-35589056:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
18:36419825-36436937:+	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0
18:36844130-36852622:+	0	0	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18:42868738-42876157:+	0	0	0	0	15	7	0	0	0	0	0	0	11	0	18	15	15	0	8	0	6	0	6	19	0
18:44632232-44654584:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0
18:5246922-5251116:+	0	0	0	0	6	6	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	8	0
18:53986752-53990629:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
18:53986752-54003358:+	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	19
18:54183329-54193193:+	0	0	0	9	67	37	11	0	10	0	0	16	12	0	34	17	12	18	19	13	32	0	22	41	55
18:54183329-54204953:+	0	0	0	0	31	13	8	0	0	9	0	0	0	0	11	0	0	6	0	6	28	0	0	8	18
19:10547812-10559681:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
19:10690605-10697844:+	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0
19:10690605-10735392:+	0	0	0	0	7	11	0	0	0	0	0	0	0	0	9	0	0	0	0	0	15	0	11	10	6
19:12132397-12150703:-	0	0	0	0	19	16	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	10
19:12467690-12474277:+	0	0	0	0	10	51	0	0	0	0	0	6	0	0	46	0	8	0	0	0	0	0	0	24	8
19:12467690-12487220:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:12683600-12691427:+	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:13355170-13359442:+	0	0	0	7	0	0	11	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	12	0	0
19:14561602-14565913:-	0	0	0	0	0	0	9	0	0	0	0	6	0	0	0	0	9	8	0	0	0	0	0	0	0
19:14740482-14751905:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:15132429-15144754:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:18232120-18234706:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
19:18797488-18817630:-	0	0	0	0	0	19	7	0	10	10	0	24	0	0	25	6	6	11	8	15	6	0	8	25	9
19:18810902-18817630:-	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:23262837-23263541:-	0	0	0	0	14	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	6	0	0	11	12
19:23410335-23422710:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:23544105-23564818:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	7	6
19:25141896-25143002:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
19:26131437-26133330:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:26181730-26216759:-	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
19:26192153-26197821:-	0	0	0	0	10	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	8
19:28026804-28046307:+	0	0	0	19	38	35	22	0	42	24	0	50	25	0	30	27	65	35	42	30	48	0	45	25	52
19:30678570-30715284:+	0	0	0	0	0	13	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
19:30696827-30715284:+	0	0	0	0	0	11	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
19:30706309-30715284:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	13	0	0	8	0	0	8	0	0	0	0
19:33577875-33581115:-	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:35540834-35547121:+	0	0	0	6	11	22	7	0	12	12	0	21	10	0	18	10	17	15	8	12	0	0	14	16	10
19:35540834-35562745:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
19:35705377-35720398:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:44213593-44263544:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
19:46026644-46065215:-	0	0	0	0	6	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	0
19:46134505-46135877:-	0	0	0	21	53	100	9	0	14	16	0	20	22	0	101	12	10	27	14	21	41	0	11	85	41
19:46213447-46219238:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
19:46213447-46225229:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
19:46954043-46956991:+	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:46954043-46968141:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	0
19:46979751-46986181:+	0	0	0	9	16	31	0	0	7	15	0	9	8	0	25	6	6	10	0	13	10	0	0	35	23
19:47621128-47650337:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
19:47921297-47944060:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:50040716-50054191:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
19:50048585-50054191:-	0	0	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
19:54577453-54578095:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
19:55403312-55406580:+	0	0	0	0	6	18	0	0	0	0	0	0	0	0	16	0	0	0	0	7	0	0	0	0	11
19:62550167-62591150:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:62560950-62591150:-	0	0	0	0	0	6	0	0	0	0	0	10	8	0	6	0	6	0	0	7	0	0	6	0	0
19:63192107-63201941:-	0	0	0	0	0	8	0	0	0	0	0	7	6	0	0	0	0	6	0	0	0	0	9	7	0
19:63192107-63212355:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19:9963670-9966739:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	9
1:10434728-10446067:+	0	0	0	0	0	21	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	23	0
1:10434728-10473430:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	6
1:10672567-10683626:-	0	0	0	0	21	16	0	0	6	8	0	0	0	0	26	0	7	0	10	0	23	0	13	26	20
1:107108032-107124431:+	0	0	0	0	16	7	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9
1:109400360-109400974:-	0	0	0	16	16	33	6	0	21	10	0	16	28	0	30	13	13	35	20	16	0	0	29	39	19
1:111764128-111776202:-	0	0	0	6	8	40	6	0	9	7	0	15	0	0	42	9	6	7	8	11	11	0	0	39	9
1:116902379-116910379:-	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	9
1:116971188-116976072:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:116971188-116980463:-	0	0	0	0	58	10	0	0	0	0	0	0	0	0	9	0	0	0	0	0	22	0	0	7	43
1:118260260-118278185:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
1:118260260-118284622:-	0	0	0	0	7	7	0	0	0	0	0	0	0	0	12	0	0	0	0	0	6	0	0	12	0
1:118260260-118304239:-	0	0	0	0	0	0	0	0	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0	7
1:126748044-126778568:+	0	0	0	11	0	0	11	0	26	38	0	28	38	0	0	21	28	45	28	13	0	0	42	0	0
1:126748044-126790221:+	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
1:126778436-126790221:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
1:126785385-126790221:+	0	0	0	10	0	6	20	0	14	26	0	9	25	0	0	16	20	24	23	9	0	0	13	0	0
1:126785385-126801225:+	0	0	0	36	0	0	29	0	34	30	0	33	44	0	0	27	50	52	43	18	0	0	40	7	0
1:126785385-126810927:+	0	0	0	0	0	0	0	0	8	15	0	10	6	0	0	7	11	19	9	8	0	0	16	0	0
1:126788625-126790221:+	0	0	0	53	0	11	61	0	43	78	0	139	69	0	9	42	49	114	60	68	0	0	123	0	0
1:126808840-126810927:+	0	0	0	6	0	0	11	0	0	12	0	19	8	0	0	9	17	21	17	12	0	0	19	7	0
1:127417894-127443346:-	0	0	0	0	8	109	6	0	8	0	0	0	8	0	143	0	11	0	0	6	23	0	0	56	21
1:127427903-127443346:-	0	0	0	0	0	47	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	23	0
1:130400400-130407755:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
1:132820450-132838528:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:132963713-132984060:-	0	0	0	0	0	38	0	0	0	0	0	14	0	0	23	0	15	9	0	0	0	0	12	19	0
1:132979527-132984060:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:133198528-133204662:-	0	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	0	9	0	8	0	0	0	0	0
1:134827553-134828719:-	0	0	0	6	0	0	0	0	6	0	0	0	9	0	0	0	8	0	7	10	0	0	8	6	0
1:135109175-135129520:+	0	0	0	0	0	12	0	0	0	0	0	0	0	0	17	0	0	0	0	6	0	0	0	11	0
1:135136452-135158085:+	0	0	0	6	14	51	6	0	12	0	0	14	0	0	70	0	14	0	6	15	16	0	13	56	6
1:135586344-135602302:-	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:138937996-138949521:-	0	0	0	0	0	25	0	0	7	0	0	0	7	0	24	0	0	0	0	0	0	0	0	12	9
1:139339075-139340695:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
1:139339075-139343459:-	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
1:143692478-143703793:-	0	0	0	0	40	20	0	0	0	0	0	0	0	0	35	0	0	0	0	0	25	0	0	23	22
1:144076312-144093160:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:144662919-144665325:-	0	0	0	0	0	7	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0
1:144662919-144675906:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:148629644-148635354:+	0	0	0	0	0	11	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0	8	0
1:149330701-149340549:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
1:149330701-149351461:+	0	0	0	16	15	114	14	0	17	23	0	10	16	0	132	18	29	20	20	9	7	0	12	100	15
1:149694865-149699013:+	0	0	0	0	0	27	8	0	13	0	0	0	0	0	23	9	7	10	0	13	0	0	7	25	0
1:151486746-151503450:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	0
1:152738853-152753067:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:154330888-154342722:-	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	6	0
1:154330888-154349293:-	0	0	0	0	153	81	6	0	0	0	0	0	0	0	71	0	9	6	6	7	74	0	7	49	105
1:154330888-154372975:-	0	0	0	0	8	12	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	7	7
1:154370014-154372975:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
1:2065162-2068739:+	0	0	0	0	0	13	0	0	0	0	0	0	7	0	7	0	0	0	0	0	6	0	0	10	0
1:24947028-24986031:+	0	0	0	0	0	11	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
1:29189315-29211673:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:29258390-29266623:-	0	0	0	6	0	10	13	0	11	0	0	17	6	0	14	0	10	10	0	11	0	0	7	0	0
1:29258390-29352878:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:37232341-37233002:+	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1:44588129-44594485:+	0	0	0	0	0	0	0	0	8	11	0	10	15	0	0	13	9	19	8	9	0	0	0	0	0
1:45770059-45809893:-	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
1:45788927-45809893:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:55939375-55950185:+	0	0	0	7	0	15	18	0	16	10	0	14	0	0	23	19	13	22	15	15	0	0	17	18	0
1:55939375-55956493:+	0	0	0	18	8	66	34	0	27	39	0	36	35	0	50	39	25	65	21	27	0	0	58	43	7
1:55939375-55977653:+	0	0	0	35	0	6	52	0	43	69	0	41	65	0	7	63	38	68	20	48	0	0	38	21	0
1:55974620-55977653:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	8	0	0	0	0	0
1:56668568-56670067:+	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	6	0	6	0	0	0	0	0	10	0
1:56668568-56708695:+	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
1:58174881-58190492:-	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	8	0	0	0	0	0	0	0	0	0
1:58987940-58989545:-	0	0	0	15	0	0	0	0	0	0	0	12	0	0	14	0	0	0	7	10	0	0	0	14	0
1:64712002-64723766:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
1:64712002-64788368:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
1:65658563-65690341:+	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	6	0
1:66261044-66267979:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:66285678-66288662:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0
1:67463532-67470231:+	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
1:67572958-67587378:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:67585875-67626668:+	0	0	0	0	0	10	7	0	7	7	0	21	0	0	6	0	10	6	11	15	0	0	16	11	0
1:69044008-69045808:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:69283387-69301725:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0
1:69915654-69934613:-	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
1:70004279-70006973:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:70015565-70018352:-	0	0	0	23	0	16	11	0	18	26	0	29	24	0	22	24	14	23	11	7	0	0	22	22	0
1:70141815-70146536:-	0	0	0	0	20	24	0	0	0	0	0	0	0	0	12	0	0	0	0	0	15	0	0	20	24
1:70141815-70148137:-	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	8	13
1:70282479-70289666:-	0	0	0	0	0	11	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
1:70354151-70368012:-	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
1:70949947-70965982:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:71556246-71593136:-	0	0	0	0	0	9	0	0	0	0	0	6	7	0	9	0	0	0	0	6	0	0	13	12	0
1:71571651-71593136:-	0	0	0	0	29	30	9	0	6	9	0	25	7	0	24	0	20	6	11	13	10	0	23	27	24
1:71587986-71593136:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
1:71603137-71610845:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
1:72222452-72258600:+	0	0	0	0	9	11	0	0	0	0	0	0	0	0	31	0	0	0	0	0	8	0	0	13	12
1:75929760-75942519:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6
1:75956108-75971328:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
1:78737307-78737997:-	0	0	0	0	0	7	6	0	0	6	0	0	0	0	9	0	0	0	0	0	0	0	0	15	0
1:78952729-78952930:-	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:80516676-80523571:-	0	0	0	0	0	0	7	0	0	0	0	10	13	0	0	0	0	10	0	0	0	0	12	0	0
1:80522152-80528299:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0
1:83387012-83395999:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
1:83455361-83477608:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
1:83472360-83477608:-	0	0	0	0	29	9	0	0	0	0	0	0	0	0	12	0	0	0	0	0	16	0	0	0	19
1:84059132-84063036:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:84059132-84073352:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:87431630-87457859:-	0	0	0	0	0	15	0	0	0	0	0	0	0	0	8	0	0	0	0	0	10	0	0	12	6
1:87898553-87908418:-	0	0	0	0	6	20	0	0	0	0	0	0	0	0	20	0	0	0	0	9	0	0	0	10	0
1:95270810-95275212:-	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
1:97405428-97412739:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
20:10076059-10078741:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
20:10261669-10268986:-	0	0	0	6	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
20:11479375-11480087:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	15	0	6	0	0	0	0	0	0	27	0
20:14055031-14079857:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20:14290654-14313312:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
20:16855551-16888525:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20:16855551-16904102:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
20:16884132-16894971:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
20:16949458-16972471:-	0	0	0	0	0	12	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
20:16957597-16972471:-	0	0	0	0	0	25	0	0	7	0	0	8	0	0	10	0	0	9	0	0	0	0	11	13	0
20:17902986-17906843:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
20:17902986-17923950:-	0	0	0	0	41	31	0	0	0	0	0	9	0	0	31	0	0	0	7	0	14	0	6	22	33
20:22019649-22026495:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20:23969769-23998461:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20:2779818-2796951:+	0	0	0	0	0	16	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
20:28371292-28387082:-	0	0	0	0	26	52	6	0	13	9	0	0	0	0	38	6	12	9	12	6	15	0	10	41	20
20:32755387-32768360:+	0	0	0	0	9	26	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	21	7
20:35397740-35436226:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20:35900693-35905467:+	0	0	0	14	39	335	26	0	28	27	0	27	28	0	261	27	36	26	22	22	36	0	26	260	50
20:35900693-35912729:+	0	0	0	0	7	31	0	0	10	0	0	0	0	0	57	0	0	0	0	9	13	0	7	50	8
20:36883431-36956693:-	0	0	0	0	0	11	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
20:38012545-38014602:+	0	0	0	190	0	43	119	0	121	146	0	320	174	0	28	130	181	232	147	250	7	0	228	26	0
20:38012545-38019771:+	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
20:38012545-38031463:+	0	0	0	17	0	0	8	0	7	19	0	25	13	0	0	15	11	22	30	23	0	0	13	0	0
20:38019687-38031463:+	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
20:4810987-4814818:+	0	0	0	0	14	26	0	0	0	0	0	0	0	0	19	0	0	0	0	0	10	0	0	23	7
20:4810987-4824584:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
20:5629421-5671513:+	0	0	0	7	6	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
20:5662905-5671513:+	0	0	0	7	12	15	6	0	7	10	0	6	12	0	20	8	0	8	6	6	0	0	0	13	0
20:56672158-56679788:+	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
20:58509373-58518291:-	0	0	0	0	7	37	0	0	0	0	0	12	6	0	15	0	0	0	0	7	0	0	6	10	16
20:66460032-66466592:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
