circRNA	pig-liver-young-1	pig-liver-old1	pig-testis-5	cow-liver-K001	cow-testis-adult2	cow-testis-neonat1	cow-liver-K006	pig-testis-54	cow-liver-B004	cow-liver-K013	pig-testis-31	cow-liver-B028	cow-liver-K018	pig-liver-old2	cow-testis-neonat3	cow-liver-B005	cow-liver-B022	cow-liver-K024	cow-liver-B008	cow-liver-K011	cow-testis-adult1	pig-liver-young-2	cow-liver-B027	cow-testis-neonat2	cow-testis-adult3
10:15063247-15066662:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:15068986-15070732:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:15076107-15081536:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:15083384-15085471:+	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:15093186-15095653:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:15095067-15095653:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:15175029-15179109:+	0	0	6	0	0	0	0	8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:15494693-15535937:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16099024-16104580:-	0	0	8	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16099024-16117793:-	0	0	16	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16201081-16216636:+	0	0	0	0	0	0	0	9	0	0	14	0	0	0	0	0	0	0	0	0	0	17	0	0	0
10:16216507-16222281:+	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16222140-16239910:+	0	0	0	0	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16271611-16274729:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16290080-16296312:+	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7
10:16345991-16348572:+	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16345991-16359066:+	10	0	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:1641002-1682401:+	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	20
10:1641002-1705222:+	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
10:1641002-1734060:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:1641002-1740470:+	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
10:16446845-16569866:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
10:16460133-16499371:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16460133-16510634:-	0	0	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16460133-16522506:-	0	0	0	0	0	0	0	6	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16490535-16522506:-	0	0	12	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16490535-16607933:-	0	0	14	0	0	0	0	10	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16499156-16522506:-	0	0	7	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16499156-16607933:-	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16510505-16522506:-	0	0	0	0	0	0	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16510505-16543241:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16510505-16607933:-	0	0	48	0	0	0	0	37	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16510505-16730354:-	0	0	10	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16522383-16560452:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16522383-16569899:-	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16522383-16607933:-	0	0	43	0	0	0	0	22	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16522383-16730354:-	0	0	6	0	0	0	0	16	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16541737-16607933:-	0	0	31	0	0	0	0	18	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16541737-16730354:-	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16560320-16607933:-	0	0	40	0	0	0	0	30	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16569754-16607933:-	0	0	33	0	0	0	0	28	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16569754-16730354:-	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16585539-16607933:-	0	0	16	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16585539-16730354:-	0	0	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:16607807-16730354:-	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:17229218-17247667:-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:17310053-17347866:+	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:17315507-17347866:+	0	0	20	0	0	0	0	23	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:1732623-1740470:+	0	0	0	0	42	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	23
10:17339107-17347866:+	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:17375403-17375830:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:17400003-17402014:+	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:1740348-1795444:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:17467675-17468635:-	0	0	16	0	0	0	0	19	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:17478591-17481300:-	0	0	8	0	0	0	0	10	0	0	33	0	0	0	0	0	0	0	0	0	0	20	0	0	0
10:17487757-17487902:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
10:17489226-17491728:-	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:17565409-17573560:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	12	0
10:18102066-18106549:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	0
10:18102066-18247438:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:18247301-18519013:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
10:18449412-18463778:-	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:18461764-18463778:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:18752256-18772464:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	12	0	0	6	11
10:18752256-18943219:-	0	0	0	0	8	12	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
10:18802525-18846213:-	0	0	0	0	19	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
10:18802525-19002819:-	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	11
10:18818096-19002819:-	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
10:18828812-18846210:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:18829548-18834841:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:18829548-18861533:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:18842844-18988163:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
10:18842844-18994673:-	0	0	0	0	6	16	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	11	7
10:18842844-19002819:-	0	0	0	0	41	27	0	0	0	0	0	0	0	0	27	0	0	0	0	0	15	0	0	24	23
10:18988063-19002819:-	0	0	0	0	21	6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	10
10:18994578-19002819:-	0	0	0	0	16	25	0	0	0	0	0	0	0	0	24	0	0	0	0	0	12	0	0	16	10
10:19001908-19002819:-	0	0	0	0	25	37	0	0	0	0	0	0	0	0	64	0	0	0	0	0	18	0	0	44	21
10:19074730-19075159:+	0	0	8	0	0	0	0	6	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:19098553-19109001:+	0	0	11	0	0	0	0	12	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:19145516-19272788:+	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:19174307-19181256:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:19272675-19331369:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:19351413-19355415:-	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
10:19351413-19375112:-	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
10:19362386-19375112:-	9	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
10:19365410-19366433:-	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:19433313-19441358:+	0	0	0	0	0	6	6	0	6	0	0	10	7	0	7	0	0	13	8	0	0	0	9	7	0
10:19440704-19451131:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
10:19440704-19460825:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
10:19494073-19513580:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0
10:19557374-19570026:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
10:19813581-19815025:-	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:19840060-19842307:-	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
10:19949147-19952852:+	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:19961627-19974008:+	0	0	0	0	0	13	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
10:19961627-19988973:+	0	0	0	0	0	48	0	0	6	0	0	0	0	0	32	0	0	0	0	0	0	0	0	30	6
10:19961627-20032730:+	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	6
10:19980835-19983593:-	0	0	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20060056-20060866:-	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20060943-20073030:-	0	0	6	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	25	0	0	0
10:20060943-20078273:-	0	0	13	0	0	0	0	9	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20065004-20073030:-	0	0	10	0	0	0	0	16	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20065004-20078273:-	0	0	6	0	0	0	0	13	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20178562-20179144:+	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20285545-20288617:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20423358-20429869:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20423358-20438201:-	0	0	10	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20423358-20455885:-	6	0	0	0	0	0	0	11	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20423358-20481282:-	0	0	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20423358-20487072:-	0	0	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20423358-20492105:-	13	0	13	0	0	0	0	17	0	0	16	0	0	7	0	0	0	0	0	0	0	0	0	0	0
10:20428974-20492105:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20438110-20469728:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20438110-20481282:-	0	0	36	0	0	0	0	31	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20438110-20487072:-	0	0	0	0	0	0	0	6	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20438110-20492105:-	0	0	0	0	0	0	0	12	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20438110-20492142:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20438110-20492148:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20455783-20481282:-	0	0	6	0	0	0	0	7	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20455783-20487072:-	0	0	12	0	0	0	0	9	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20455783-20492105:-	16	0	14	0	0	0	0	28	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20469602-20481282:-	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20469602-20487072:-	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20469602-20492105:-	9	0	26	0	0	0	0	36	0	0	112	0	0	23	0	0	0	0	0	0	0	0	0	0	0
10:20469602-20492148:-	15	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20481180-20492105:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:20508014-20536074:-	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:21014234-21014270:-	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	8	0	0
10:21014374-21014456:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
10:21036296-21036412:-	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
10:21088250-21088329:-	0	0	0	0	0	0	16	0	8	18	0	0	9	0	0	0	0	0	29	0	0	0	45	0	0
10:21088257-21088336:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
10:21088287-21088340:-	0	0	0	0	0	0	6	0	0	6	0	0	6	0	0	0	8	0	0	0	0	0	9	0	0
10:22742780-22748221:+	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:22806070-22812591:+	7	9	8	0	0	0	0	0	0	0	34	0	0	23	0	0	0	0	0	0	0	0	0	0	0
10:22976239-22976275:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0
10:23147935-23150324:-	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:23167793-23172062:-	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:23289743-23290003:+	0	0	7	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:23313238-23321391:+	0	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:23424597-23430986:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24014298-24018647:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24093331-24093422:+	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24129788-24133305:+	0	0	0	0	0	0	0	7	0	0	28	0	0	0	0	0	0	0	0	0	0	27	0	0	0
10:24750502-24779098:-	0	0	21	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24751553-24779098:-	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24757286-24770435:-	0	0	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24757286-24779098:-	0	0	104	0	0	0	0	73	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24757286-24780889:-	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24757286-24799565:-	0	0	22	0	0	0	0	16	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24760508-24779098:-	0	0	107	0	0	0	0	62	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24760508-24779133:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24760508-24781769:-	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24761061-24779098:-	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24768865-24770435:-	0	0	25	0	0	0	0	11	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24768865-24779098:-	17	0	98	0	0	0	0	64	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24768865-24779133:-	0	0	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24768865-24781769:-	11	0	10	0	0	0	0	10	0	0	25	0	0	8	0	0	0	0	0	0	0	0	0	0	0
10:24770315-24779098:-	0	0	274	0	0	0	0	154	0	0	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24770315-24779133:-	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24770315-24780889:-	0	0	10	0	0	0	0	6	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24770315-24781769:-	0	0	31	0	0	0	0	15	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24774959-24779098:-	0	0	90	0	0	0	0	79	0	0	427	0	0	6	0	0	0	0	0	0	0	0	0	0	0
10:24774959-24780889:-	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24774959-24781769:-	0	0	30	0	0	0	0	25	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24776755-24779098:-	0	0	38	0	0	0	0	39	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24776755-24781769:-	0	0	22	0	0	0	0	20	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24781610-24784588:-	0	0	0	0	0	0	0	6	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24788310-24799565:-	7	0	25	0	0	0	0	29	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24795545-24799565:-	6	0	82	0	0	0	0	59	0	0	400	0	0	8	0	0	0	0	0	0	0	0	0	0	0
10:24795545-24816619:-	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24839044-24840707:+	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24882634-24886140:-	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24908902-24912841:-	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24910300-24911744:-	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:24910300-24915686:-	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
10:25205439-25206443:+	126	89	10	0	0	0	0	6	0	0	29	0	0	93	0	0	0	0	0	0	0	90	0	0	0
10:25375667-25386805:+	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:25521773-25569802:+	0	0	13	0	0	0	0	6	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:25600745-25606516:-	0	11	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
10:25606344-25617625:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:25606344-25629631:-	0	6	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0
10:25617541-25629631:-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:25722506-25727818:+	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:25754104-25773920:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:25759209-25773920:+	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
10:25796201-25797267:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
10:25905504-25908072:+	0	0	0	9	0	9	0	0	6	0	0	0	13	0	0	0	0	0	0	0	0	0	0	10	6
10:25905504-25908111:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
10:25905504-25908959:+	0	0	0	56	35	47	38	0	53	63	0	65	59	0	52	27	60	44	38	65	17	0	73	43	13
10:25905504-25911337:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
10:26086627-26086698:+	0	0	0	9	0	0	8	0	6	12	0	0	16	0	0	7	0	7	7	7	0	0	0	0	0
10:26180873-26195694:-	0	0	24	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:26180873-26212860:-	0	0	7	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	0
10:26180873-26218089:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:26391461-26391500:-	0	0	0	7	0	0	18	0	0	0	0	0	10	0	0	9	6	10	0	0	0	0	0	0	0
10:26396434-26396517:-	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	12	0	0	7	0	0	0	0	0	0
10:26396754-26396841:-	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
10:26396868-26396898:-	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
10:26632515-26632548:-	0	0	0	11	0	0	13	0	0	6	0	0	0	0	0	6	12	15	6	0	0	0	0	0	0
10:26645468-26648605:-	0	0	0	12	0	0	9	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
10:26778575-26778873:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	14	0
10:26778586-26778695:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
10:26778709-26778839:+	0	0	0	0	8	11	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	47	0
10:26778709-26778857:+	0	0	0	0	25	26	0	0	0	0	0	0	6	0	16	0	0	0	0	0	0	0	0	82	0
10:26778743-26778820:+	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	252	0	41	0	0	0	0	0
10:26778749-26778899:+	0	0	0	0	70	65	9	0	0	19	0	0	17	0	0	0	51	0	0	0	0	0	0	203	0
10:26778789-26778833:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
10:26879611-26882056:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:26879611-26890213:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:26969693-26997717:+	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:27082081-27103419:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
10:27378644-27387394:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:27378644-27408530:-	0	0	11	0	0	0	0	10	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:27588644-27588843:+	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:27599119-27603309:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
10:27620197-27622070:+	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:27736836-27748327:-	23	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
10:27764784-27777737:-	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10:27848347-27860483:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
10:28372920-28375129:+	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	12
