gene_id	ssc_liver_1	ssc_liver_10	ssc_liver_2	ssc_liver_3	ssc_liver_4	ssc_liver_5	ssc_liver_6	ssc_liver_7	ssc_liver_8	ssc_liver_9	ssc_muscle_1	ssc_muscle_2	ssc_muscle_3	ssc_muscle_4	ssc_testis_1	ssc_testis_10	ssc_testis_2	ssc_testis_3	ssc_testis_4	ssc_testis_5	ssc_testis_6	ssc_testis_7	ssc_testis_8	ssc_testis_9
ENSSSCG00000011171	71.0	17.0	82.0	75.0	138.0	27.0	35.0	42.0	29.0	30.0	0.0	16.0	38.0	19.0	38.0	12.0	11.0	9.0	6.0	10.0	12.0	17.0	13.0	10.0
ENSSSCG00000011181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSSSCG00000011183	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	10.0	2.0	117.0	4.0	30.0	15.0	27.0	15.0	27.0	21.0	3.0	7.0
ENSSSCG00000011192	5.0	0.0	15.0	0.0	19.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	58.0	0.0	29.0	9.0	7.0	5.0	15.0	21.0	1.0	3.0
ENSSSCG00000011194	18.0	1.0	3.0	11.0	12.0	0.0	1.0	6.0	8.0	3.0	1.0	2.0	15.0	16.0	258.0	2.0	86.0	57.0	60.0	26.0	51.0	63.0	19.0	23.0
ENSSSCG00000011197	6.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	50.0	0.0	8.0	8.0	12.0	5.0	16.0	11.0	0.0	0.0
ENSSSCG00000011199	3.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	133.0	4.0	67.0	36.0	24.0	18.0	24.0	13.0	8.0	0.0
ENSSSCG00000011205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	2.0	17.0	14.0	7.0	7.0	3.0	5.0	0.0	3.0
ENSSSCG00000011207	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	11.0	12.0	11.0	13.0	3.0	11.0	5.0	0.0
ENSSSCG00000011213	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	16.0	8.0	22.0	15.0	0.0	3.0	8.0	2.0	6.0	9.0	2.0	0.0	0.0
ENSSSCG00000011214	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0
ENSSSCG00000011217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	2.0	19.0	5.0	10.0	10.0	5.0	5.0	0.0	3.0
ENSSSCG00000011218	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	3.0	2.0	0.0	5.0	2.0	5.0	0.0
ENSSSCG00000011229	20.0	4.0	15.0	67.0	67.0	13.0	12.0	15.0	12.0	9.0	4.0	27.0	20.0	51.0	146.0	8.0	64.0	49.0	16.0	45.0	49.0	42.0	3.0	6.0
ENSSSCG00000011233	5.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	5.0	5.0	6.0	7.0	4.0	10.0	0.0	6.0	9.0
ENSSSCG00000011235	7.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	1.0	11.0	0.0	8.0	0.0	3.0	8.0	6.0	2.0	0.0	0.0
ENSSSCG00000011236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	9.0	5.0	13.0	2.0	6.0	11.0	0.0	1.0
ENSSSCG00000011237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	19.0	7.0	9.0	6.0	0.0	5.0	4.0	0.0	2.0	0.0
ENSSSCG00000011238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	16.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSSSCG00000011245	439.0	34.0	106.0	229.0	188.0	53.0	44.0	20.0	39.0	55.0	0.0	0.0	0.0	0.0	10.0	8.0	9.0	0.0	5.0	3.0	2.0	4.0	0.0	0.0
ENSSSCG00000011253	9.0	0.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	7.0	5.0	154.0	9.0	33.0	37.0	26.0	27.0	39.0	19.0	18.0	13.0
ENSSSCG00000011254	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000011261	4.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	4.0	3.0	0.0	0.0	0.0	4.0	150.0	7.0	35.0	29.0	16.0	17.0	19.0	16.0	4.0	0.0
ENSSSCG00000011284	14.0	8.0	5.0	0.0	23.0	6.0	15.0	13.0	9.0	5.0	0.0	6.0	21.0	17.0	25.0	27.0	23.0	33.0	33.0	19.0	23.0	10.0	48.0	43.0
ENSSSCG00000011295	12.0	0.0	9.0	58.0	19.0	7.0	8.0	0.0	6.0	5.0	1.0	6.0	4.0	7.0	39.0	2.0	17.0	16.0	14.0	11.0	16.0	17.0	7.0	2.0
ENSSSCG00000011296	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	1.0	0.0	4.0	0.0	0.0	41.0	0.0	12.0	5.0	0.0	3.0	4.0	9.0	3.0	0.0
ENSSSCG00000011297	0.0	3.0	3.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	1.0	32.0	2.0	11.0	4.0	2.0	0.0	5.0	10.0	5.0	0.0
ENSSSCG00000011301	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0
ENSSSCG00000011309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	5.0	18.0	11.0	15.0	8.0	11.0	15.0	10.0	13.0
ENSSSCG00000011312	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	1.0	6.0	3.0	0.0	4.0	8.0	2.0	0.0	0.0
ENSSSCG00000011332	67.0	12.0	37.0	87.0	66.0	27.0	16.0	29.0	22.0	23.0	9.0	11.0	12.0	2.0	391.0	24.0	267.0	208.0	165.0	89.0	148.0	202.0	85.0	59.0
ENSSSCG00000011340	48.0	10.0	22.0	71.0	69.0	10.0	14.0	15.0	13.0	27.0	4.0	9.0	14.0	9.0	686.0	74.0	218.0	214.0	183.0	120.0	200.0	160.0	110.0	59.0
ENSSSCG00000011359	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0
ENSSSCG00000011366	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	1.0	0.0
ENSSSCG00000011367	35.0	0.0	14.0	48.0	11.0	0.0	1.0	6.0	8.0	2.0	0.0	0.0	16.0	4.0	74.0	0.0	32.0	26.0	14.0	12.0	11.0	7.0	0.0	0.0
ENSSSCG00000011373	73.0	18.0	21.0	122.0	82.0	19.0	4.0	16.0	26.0	4.0	0.0	4.0	10.0	15.0	110.0	11.0	99.0	92.0	57.0	21.0	71.0	30.0	46.0	41.0
ENSSSCG00000011376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	552.0	14.0	115.0	103.0	81.0	30.0	74.0	66.0	25.0	14.0
ENSSSCG00000011390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	21.0	0.0	7.0	3.0	4.0	1.0	3.0	2.0	3.0	0.0
ENSSSCG00000011394	176.0	65.0	341.0	356.0	347.0	92.0	67.0	141.0	100.0	134.0	31.0	147.0	251.0	141.0	281.0	199.0	702.0	504.0	503.0	361.0	473.0	445.0	295.0	322.0
ENSSSCG00000011395	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	3.0	0.0
ENSSSCG00000011408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	4.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0
ENSSSCG00000011416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	1.0	11.0	12.0	12.0	8.0	6.0	16.0	3.0	0.0
ENSSSCG00000011417	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	0.0	0.0	55.0	4.0	10.0	14.0	2.0	2.0	7.0	13.0	6.0	0.0
ENSSSCG00000011433	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0
ENSSSCG00000011437	2.0	0.0	0.0	23.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	2.0	0.0	2.0	6.0	0.0	0.0
ENSSSCG00000011439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	2.0	0.0	3.0	0.0	0.0
ENSSSCG00000011446	5.0	5.0	2.0	30.0	8.0	3.0	5.0	6.0	27.0	9.0	0.0	16.0	0.0	8.0	79.0	7.0	21.0	26.0	15.0	8.0	18.0	13.0	8.0	0.0
ENSSSCG00000011454	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	4.0	93.0	7.0	21.0	18.0	6.0	11.0	14.0	15.0	0.0	3.0
ENSSSCG00000011467	0.0	1.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	3.0	0.0	6.0	7.0	12.0	106.0	0.0	32.0	16.0	4.0	2.0	12.0	18.0	0.0	0.0
ENSSSCG00000011474	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0
ENSSSCG00000011477	21.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000011482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	5.0	7.0	12.0	2.0	2.0	10.0	10.0	0.0
ENSSSCG00000011491	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	8.0	10.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000011493	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	7.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0
ENSSSCG00000011496	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0
ENSSSCG00000011497	12.0	6.0	10.0	0.0	0.0	3.0	4.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	4.0	3.0	0.0	1.0	4.0	5.0	0.0	0.0	0.0
ENSSSCG00000011498	48.0	4.0	26.0	0.0	0.0	5.0	13.0	8.0	0.0	8.0	0.0	0.0	0.0	0.0	54.0	0.0	14.0	10.0	6.0	3.0	7.0	10.0	9.0	2.0
ENSSSCG00000011510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	5.0	3.0	5.0	7.0	5.0	3.0	1.0	1.0
ENSSSCG00000011511	14.0	0.0	5.0	17.0	2.0	4.0	0.0	7.0	4.0	6.0	0.0	0.0	6.0	3.0	9.0	0.0	3.0	1.0	0.0	0.0	0.0	3.0	2.0	0.0
ENSSSCG00000011514	14.0	2.0	11.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSSSCG00000011516	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	27.0	0.0	9.0	12.0	0.0	3.0	10.0	1.0	0.0	0.0
ENSSSCG00000011518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	6.0	2.0	1.0	6.0	5.0	2.0	0.0	3.0
ENSSSCG00000011522	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	1.0	3.0	0.0	9.0	0.0	9.0	6.0	0.0	0.0
ENSSSCG00000011532	2.0	0.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	54.0	3.0	14.0	18.0	13.0	1.0	12.0	14.0	9.0	0.0
ENSSSCG00000011535	11.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	5.0	1.0	0.0	32.0	4.0	12.0	8.0	8.0	2.0	7.0	7.0	0.0	0.0
ENSSSCG00000011540	1.0	0.0	9.0	0.0	16.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	3.0	0.0	3.0	4.0	8.0	7.0	5.0	6.0	5.0	4.0	0.0	2.0
ENSSSCG00000011542	4.0	1.0	1.0	0.0	10.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	23.0	0.0	5.0	4.0	5.0	4.0	4.0	8.0	0.0	0.0
ENSSSCG00000011546	14.0	4.0	21.0	0.0	21.0	0.0	0.0	4.0	0.0	2.0	7.0	0.0	0.0	0.0	11.0	1.0	13.0	4.0	8.0	4.0	9.0	13.0	0.0	0.0
ENSSSCG00000011553	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	11.0	12.0	6.0	0.0	5.0	21.0	10.0	17.0	18.0
ENSSSCG00000011562	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	40.0	0.0	10.0	8.0	7.0	6.0	2.0	8.0	2.0	0.0
ENSSSCG00000011563	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	160.0	0.0	51.0	42.0	33.0	24.0	19.0	18.0	12.0	1.0
ENSSSCG00000011572	49.0	6.0	38.0	0.0	55.0	8.0	6.0	12.0	12.0	13.0	20.0	16.0	47.0	50.0	152.0	12.0	53.0	39.0	36.0	26.0	46.0	35.0	27.0	22.0
ENSSSCG00000011575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0
ENSSSCG00000011589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	10.0	11.0	9.0	5.0	10.0	4.0	3.0	0.0
ENSSSCG00000011593	15.0	2.0	9.0	0.0	25.0	3.0	0.0	4.0	2.0	4.0	0.0	0.0	9.0	7.0	26.0	0.0	9.0	2.0	12.0	5.0	6.0	10.0	5.0	2.0
ENSSSCG00000011599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000011603	13.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	123.0	0.0	23.0	26.0	11.0	21.0	11.0	9.0	0.0	0.0
ENSSSCG00000011609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	6.0	0.0	4.0	3.0	0.0	5.0	2.0	2.0	0.0
ENSSSCG00000011612	5.0	1.0	6.0	0.0	17.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	11.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
ENSSSCG00000011615	2.0	2.0	1.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	5.0	61.0	56.0	0.0	183.0	8.0	41.0	22.0	22.0	24.0	20.0	27.0	4.0	0.0
ENSSSCG00000011616	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	3.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSSSCG00000011619	21.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	11.0	15.0	11.0	14.0	7.0	17.0	11.0	9.0	5.0
ENSSSCG00000011620	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	1.0	1.0	5.0	2.0	0.0	0.0
ENSSSCG00000011624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	15.0	9.0	11.0	6.0	11.0	6.0	0.0	8.0
ENSSSCG00000011628	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	19.0	4.0	11.0	3.0	7.0	5.0	15.0	4.0	4.0	3.0
ENSSSCG00000011629	7.0	3.0	9.0	0.0	29.0	1.0	5.0	6.0	0.0	5.0	6.0	4.0	0.0	1.0	11.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ENSSSCG00000011631	0.0	1.0	4.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	2.0	0.0	17.0	0.0	9.0	4.0	1.0	3.0	5.0	3.0	1.0	2.0
ENSSSCG00000011632	0.0	10.0	0.0	0.0	14.0	0.0	4.0	2.0	0.0	2.0	0.0	0.0	5.0	0.0	33.0	0.0	12.0	7.0	9.0	4.0	16.0	16.0	7.0	0.0
ENSSSCG00000011639	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	3.0	1.0	0.0	0.0	0.0	0.0	16.0	0.0	2.0	7.0	0.0	0.0	4.0	2.0	0.0	0.0
ENSSSCG00000011640	18.0	3.0	11.0	0.0	11.0	0.0	8.0	25.0	23.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000011642	1.0	0.0	2.0	0.0	12.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	1.0	55.0	1.0	7.0	21.0	13.0	2.0	15.0	9.0	8.0	2.0
ENSSSCG00000011645	36.0	14.0	52.0	73.0	46.0	23.0	21.0	17.0	10.0	8.0	0.0	22.0	43.0	30.0	123.0	61.0	158.0	161.0	122.0	144.0	101.0	84.0	106.0	110.0
ENSSSCG00000011652	7.0	2.0	4.0	0.0	30.0	3.0	0.0	5.0	0.0	1.0	5.0	2.0	5.0	5.0	67.0	0.0	28.0	17.0	15.0	18.0	10.0	10.0	1.0	2.0
ENSSSCG00000011653	38.0	5.0	5.0	0.0	35.0	23.0	0.0	24.0	29.0	13.0	0.0	0.0	18.0	20.0	34.0	16.0	11.0	0.0	3.0	11.0	12.0	8.0	31.0	12.0
ENSSSCG00000011672	3.0	1.0	3.0	25.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	14.0	13.0	4.0	215.0	9.0	54.0	34.0	35.0	47.0	51.0	47.0	0.0	0.0
ENSSSCG00000011676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	12.0	6.0	1.0	2.0	12.0	2.0	0.0	0.0
ENSSSCG00000011677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	374.0	10.0	91.0	70.0	33.0	45.0	45.0	48.0	29.0	44.0
ENSSSCG00000011678	9.0	4.0	11.0	24.0	17.0	1.0	0.0	14.0	15.0	2.0	0.0	10.0	17.0	3.0	218.0	12.0	56.0	66.0	28.0	32.0	38.0	68.0	27.0	9.0
ENSSSCG00000011679	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0	45.0	5.0	8.0	7.0	11.0	3.0	4.0	9.0	2.0	0.0
ENSSSCG00000011681	1.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	17.0	0.0	5.0	7.0	4.0	2.0	14.0	11.0	0.0	0.0
ENSSSCG00000011684	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	4.0	34.0	0.0	9.0	6.0	6.0	5.0	7.0	1.0	0.0	0.0
ENSSSCG00000011686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	17.0	0.0	7.0	5.0	0.0	1.0	0.0	3.0	0.0	0.0
ENSSSCG00000011689	6.0	0.0	1.0	0.0	7.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	15.0	2.0	1.0	8.0	0.0	2.0	2.0	0.0	1.0	0.0
ENSSSCG00000011700	136.0	9.0	28.0	112.0	89.0	28.0	28.0	52.0	26.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
ENSSSCG00000011710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	5.0	0.0	2.0	0.0	3.0	0.0	0.0
ENSSSCG00000011714	1.0	1.0	6.0	10.0	0.0	5.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	96.0	13.0	22.0	21.0	17.0	17.0	27.0	23.0	16.0	12.0
ENSSSCG00000011720	1.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	1.0	3.0	1.0	9.0	4.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSSSCG00000011731	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	11.0	29.0	29.0	16.0	41.0	12.0	2.0	0.0
ENSSSCG00000011733	6.0	2.0	2.0	0.0	5.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	2.0	0.0	252.0	13.0	85.0	72.0	64.0	35.0	58.0	59.0	5.0	26.0
ENSSSCG00000011735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	1.0	0.0	4.0	0.0	0.0
ENSSSCG00000011738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	8.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0
ENSSSCG00000011745	5.0	1.0	1.0	0.0	0.0	1.0	3.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	124.0	0.0	24.0	20.0	25.0	13.0	15.0	12.0	1.0	1.0
ENSSSCG00000011752	31.0	2.0	29.0	35.0	19.0	5.0	3.0	7.0	1.0	1.0	8.0	0.0	3.0	10.0	76.0	9.0	21.0	18.0	17.0	12.0	8.0	16.0	5.0	0.0
ENSSSCG00000011760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
ENSSSCG00000011762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	6.0	0.0	0.0	3.0	1.0	3.0	1.0	0.0
ENSSSCG00000011763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	2.0	4.0	0.0	0.0	2.0	0.0	0.0
ENSSSCG00000011765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	12.0	0.0	5.0	5.0	2.0	4.0	6.0	0.0	0.0	2.0
ENSSSCG00000011769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000011772	8.0	3.0	3.0	21.0	6.0	7.0	7.0	2.0	2.0	3.0	4.0	29.0	26.0	19.0	454.0	15.0	83.0	87.0	96.0	61.0	85.0	79.0	35.0	10.0
ENSSSCG00000011775	33.0	5.0	1.0	39.0	10.0	2.0	5.0	6.0	10.0	12.0	10.0	52.0	76.0	57.0	154.0	19.0	58.0	38.0	47.0	38.0	38.0	45.0	24.0	28.0
ENSSSCG00000011776	5.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	5.0	0.0	6.0	5.0	8.0	4.0	0.0	0.0
ENSSSCG00000011783	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	2.0	6.0	3.0	4.0	1.0	4.0	5.0	0.0	0.0
ENSSSCG00000011788	5.0	0.0	2.0	18.0	3.0	1.0	0.0	3.0	5.0	3.0	0.0	0.0	1.0	0.0	74.0	11.0	16.0	25.0	37.0	17.0	26.0	16.0	4.0	1.0
ENSSSCG00000011791	25.0	0.0	12.0	0.0	0.0	0.0	3.0	12.0	8.0	20.0	0.0	0.0	0.0	2.0	10.0	0.0	6.0	8.0	4.0	0.0	6.0	4.0	0.0	4.0
ENSSSCG00000011794	19.0	0.0	5.0	0.0	0.0	3.0	2.0	2.0	6.0	0.0	0.0	22.0	5.0	11.0	184.0	11.0	53.0	44.0	33.0	36.0	51.0	48.0	14.0	40.0
ENSSSCG00000011797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	8.0	0.0	1.0	6.0	4.0	0.0
ENSSSCG00000011801	0.0	2.0	4.0	0.0	19.0	0.0	5.0	11.0	12.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
